m1,m2,Xieff,VT
65,8.219445917990623,0.641025641025641,3063857560.577778
65,8.219445917990623,0.6923076923076923,3232686659.106409
65,8.219445917990623,0.7435897435897436,3411902395.188246
65,8.219445917990623,0.7948717948717947,3602255058.1981754
65,8.219445917990623,0.846153846153846,3804561845.3420663
65,8.219445917990623,0.8974358974358974,4019714266.0568466
65,8.219445917990623,0.9487179487179487,4248687039.6628904
65,8.219445917990623,1.0,4492546782.023129
65,8.746345108303657,-1.0,685650681.6913114
65,8.746345108303657,-0.9487179487179487,719606702.2870511
65,8.746345108303657,-0.8974358974358975,755316927.6734133
65,8.746345108303657,-0.8461538461538461,792878191.941885
65,8.746345108303657,-0.7948717948717949,832392874.2339584
65,8.746345108303657,-0.7435897435897436,873969651.2110683
65,8.746345108303657,-0.6923076923076923,917724046.0115634
65,8.746345108303657,-0.641025641025641,963778555.3632966
65,8.746345108303657,-0.5897435897435898,1012263518.1922607
65,8.746345108303657,-0.5384615384615385,1063317264.4278519
65,8.746345108303657,-0.4871794871794872,1117087117.6596966
65,8.746345108303657,-0.4358974358974359,1173729600.787376
65,8.746345108303657,-0.3846153846153846,1233411459.0734618
65,8.746345108303657,-0.33333333333333337,1296310159.4323087
65,8.746345108303657,-0.28205128205128205,1362615180.776165
65,8.746345108303657,-0.23076923076923084,1432528657.3861616
65,8.746345108303657,-0.17948717948717952,1506265873.5040884
65,8.746345108303657,-0.1282051282051282,1584056986.887
65,8.746345108303657,-0.07692307692307698,1666148161.7418191
65,8.746345108303657,-0.02564102564102566,1752801892.7560182
65,8.746345108303657,0.02564102564102555,1844300056.7468777
65,8.746345108303657,0.07692307692307687,1940944141.9716134
65,8.746345108303657,0.1282051282051282,2043057339.8278012
65,8.746345108303657,0.17948717948717952,2150986270.1419263
65,8.746345108303657,0.23076923076923084,2265104326.174031
65,8.746345108303657,0.28205128205128194,2385811481.7928743
65,8.746345108303657,0.33333333333333326,2513538823.597767
65,8.746345108303657,0.3846153846153846,2648750850.443522
65,8.746345108303657,0.4358974358974359,2791948265.265542
65,8.746345108303657,0.4871794871794872,2943672286.4768248
65,8.746345108303657,0.5384615384615383,3104506885.4516234
65,8.746345108303657,0.5897435897435896,3275085699.616678
65,8.746345108303657,0.641025641025641,3456095075.06752
65,8.746345108303657,0.6923076923076923,3648280261.0451083
65,8.746345108303657,0.7435897435897436,3852451749.2546167
65,8.746345108303657,0.7948717948717947,4069492386.491717
65,8.746345108303657,0.846153846153846,4300365744.819853
65,8.746345108303657,0.8974358974358974,4546124676.530017
65,8.746345108303657,0.9487179487179487,4807922562.753154
65,8.746345108303657,1.0,5087024686.710471
65,9.307020633362674,-1.0,766421695.5650389
65,9.307020633362674,-0.9487179487179487,804540258.5356116
65,9.307020633362674,-0.8974358974358975,844639345.7043837
65,9.307020633362674,-0.8461538461538461,886828750.8464668
65,9.307020633362674,-0.7948717948717949,931225237.1829438
65,9.307020633362674,-0.7435897435897436,977952712.3531764
65,9.307020633362674,-0.6923076923076923,1027142743.8104204
65,9.307020633362674,-0.641025641025641,1078935137.8381457
65,9.307020633362674,-0.5897435897435898,1133478659.4914699
65,9.307020633362674,-0.5384615384615385,1190931233.5616238
65,9.307020633362674,-0.4871794871794872,1251461196.3325286
65,9.307020633362674,-0.4358974358974359,1315247534.0098445
65,9.307020633362674,-0.3846153846153846,1382481302.1089132
65,9.307020633362674,-0.33333333333333337,1453366228.405118
65,9.307020633362674,-0.28205128205128205,1528119193.8012118
65,9.307020633362674,-0.23076923076923084,1606971981.274387
65,9.307020633362674,-0.17948717948717952,1690172341.3551269
65,9.307020633362674,-0.1282051282051282,1777984337.924353
65,9.307020633362674,-0.07692307692307698,1870691374.4149582
65,9.307020633362674,-0.02564102564102566,1968596411.2869194
65,9.307020633362674,0.02564102564102555,2072023992.2817664
65,9.307020633362674,0.07692307692307687,2181321993.475116
65,9.307020633362674,0.1282051282051282,2296864828.4959283
65,9.307020633362674,0.17948717948717952,2419053488.4320126
65,9.307020633362674,0.23076923076923084,2548319449.7176776
65,9.307020633362674,0.28205128205128194,2685127560.100696
65,9.307020633362674,0.33333333333333326,2829978325.4646277
65,9.307020633362674,0.3846153846153846,2983412268.3817015
65,9.307020633362674,0.4358974358974359,3146011937.5216956
65,9.307020633362674,0.4871794871794872,3318408801.136198
65,9.307020633362674,0.5384615384615383,3501286038.3818407
65,9.307020633362674,0.5897435897435896,3695384495.1297226
65,9.307020633362674,0.641025641025641,3901508791.328781
65,9.307020633362674,0.6923076923076923,4120534151.6549177
65,9.307020633362674,0.7435897435897436,4353414212.483269
65,9.307020633362674,0.7948717948717947,4601189278.220583
65,9.307020633362674,0.846153846153846,4864996990.015142
65,9.307020633362674,0.8974358974358974,5146082922.517351
65,9.307020633362674,0.9487179487179487,5445813172.328894
65,9.307020633362674,1.0,5765686696.540255
65,9.903637690628294,-1.0,856858885.3562908
65,9.903637690628294,-0.9487179487179487,899666327.030272
65,9.903637690628294,-0.8974358974358975,944710854.8146963
65,9.903637690628294,-0.8461538461538461,992117786.2932812
